slice_idx,mse_D10,mse_D20,mse_D4,mse_D50,mse_NORMAL,mse_raw_D10,mse_raw_D20,mse_raw_D4,mse_raw_D50,mse_raw_NORMAL,psnr_D10,psnr_D20,psnr_D4,psnr_D50,psnr_NORMAL,psnr_raw_D10,psnr_raw_D20,psnr_raw_D4,psnr_raw_D50,psnr_raw_NORMAL
48,2.0248429791536182e-05,2.182263051508926e-05,1.7811640645959415e-05,5.057376256445423e-06,1.4921733054507058e-05,2.0248429791536182e-05,2.182263051508926e-05,1.7811640645959415e-05,5.057376256445423e-06,1.4921733054507058e-05,42.55236033305424,42.21615417242596,43.11476013991131,48.78780089480756,43.90241308837061,42.55236033305424,42.21615417242596,43.11476013991131,48.78780089480756,43.90241308837061
49,0.00036528173950500786,0.0004715873801615089,0.0002773591550067067,7.6020929554943e-05,0.00022385854390449822,0.00036528173950500786,0.0004715873801615089,0.0002773591550067067,7.6020929554943e-05,0.00022385854390449822,29.94770043444663,28.858095201850052,31.14114317204222,37.25527986634623,32.07513573633497,29.94770043444663,28.858095201850052,31.14114317204222,37.25527986634623,32.07513573633497
50,0.0001963157410500571,0.0002543618611525744,0.00016199446690734476,4.450871347216889e-05,0.00014731827832292765,0.0001963157410500571,0.0002543618611525744,0.00016199446690734476,4.450871347216889e-05,0.00014731827832292765,32.66965785647173,31.630176661982187,33.55945034924146,39.40970827826454,33.99931638519396,32.66965785647173,31.630176661982187,33.55945034924146,39.40970827826454,33.99931638519396
51,0.00016177925863303244,0.00020434497855603695,0.00013896077871322632,3.264403858338483e-05,0.0001254831877304241,0.00016177925863303244,0.00020434497855603695,0.00013896077871322632,3.264403858338483e-05,0.0001254831877304241,33.490056713077095,32.47235329497398,34.15444420858641,40.555573677670395,34.60127552639962,33.490056713077095,32.47235329497398,34.15444420858641,40.555573677670395,34.60127552639962
52,0.00019165394769515842,0.00023869422147981822,0.00015080301091074944,3.978111271862872e-05,0.00012046925257891417,0.00019165394769515842,0.00023869422147981822,0.00015080301091074944,3.978111271862872e-05,0.00012046925257891417,32.74524932384958,31.793015588978978,33.789019947121936,39.86087073704583,34.768933254936485,32.74524932384958,31.793015588978978,33.789019947121936,39.86087073704583,34.768933254936485
53,3.182910950272344e-05,3.193504016962834e-05,2.7450243578641675e-05,8.256618457380682e-06,2.3065626010065898e-05,3.182910950272344e-05,3.193504016962834e-05,2.7450243578641675e-05,8.256618457380682e-06,2.3065626010065898e-05,40.57337169584679,40.5590017719647,41.22816267407518,46.56710180792879,41.998509472894895,40.57337169584679,40.5590017719647,41.22816267407518,46.56710180792879,41.998509472894895
54,0.0004990550805814564,0.0005669998936355114,0.00045221977052278817,8.366984548047185e-05,0.0003854506940115243,0.0004990550805814564,0.0005669998936355114,0.00045221977052278817,8.366984548047185e-05,0.0003854506940115243,29.24835202046332,28.776766923462784,29.62685963471223,37.04463868769492,30.371648555190262,29.24835202046332,28.776766923462784,29.62685963471223,37.04463868769492,30.371648555190262
55,3.57120661647059e-05,4.664571679313667e-05,3.191164432791993e-05,7.4817203312704805e-06,3.005274811584968e-05,3.57120661647059e-05,4.664571679313667e-05,3.191164432791993e-05,7.4817203312704805e-06,3.005274811584968e-05,40.067904732250796,38.89772365706959,40.56307493253878,46.974488867495,40.82904036885337,40.067904732250796,38.89772365706959,40.56307493253878,46.974488867495,40.82904036885337
56,0.00017509362078271806,0.0002806834818329662,0.00011093226203229278,9.900174336507916e-05,8.754209557082504e-05,0.00017509362078271806,0.0002806834818329662,0.00011093226203229278,9.900174336507916e-05,8.754209557082504e-05,33.152539454901216,31.113672272040308,35.144952520791946,37.21752312993598,36.185429849831436,33.152539454901216,31.113672272040308,35.144952520791946,37.21752312993598,36.185429849831436
57,0.0002162492019124329,0.0002471438783686608,0.0001922527007991448,4.116703348699957e-05,0.00016532203881070018,0.0002162492019124329,0.0002471438783686608,0.0001922527007991448,4.116703348699957e-05,0.00016532203881070018,32.223302849827135,31.652938864709284,32.73626182948623,39.73175616781384,33.39590774363863,32.223302849827135,31.652938864709284,32.73626182948623,39.73175616781384,33.39590774363863
58,0.00023777778551448137,0.00030326773412525654,0.00018569685926195234,4.866775998380035e-05,0.0001695922837825492,0.00023777778551448137,0.00030326773412525654,0.00018569685926195234,4.866775998380035e-05,0.0001695922837825492,31.806936649698482,30.754682990368188,32.882663279500704,39.067487796796485,33.27847825806579,31.806936649698482,30.754682990368188,32.882663279500704,39.067487796796485,33.27847825806579
59,2.9186978281359188e-05,2.9220413125585765e-05,2.382229286013171e-05,6.425952051358763e-06,2.120908538927324e-05,2.9186978281359188e-05,2.9220413125585765e-05,2.382229286013171e-05,6.425952051358763e-06,2.120908538927324e-05,40.95403030534298,40.94461322857677,41.8510174994051,47.63776113817231,42.36371741750821,40.95403030534298,40.94461322857677,41.8510174994051,47.63776113817231,42.36371741750821
60,0.0010683004511520267,0.0009371606865897775,0.0010593481129035354,0.00024540352751500905,0.0010581349488347769,0.0010683004511520267,0.0009371606865897775,0.0010593481129035354,0.00024540352751500905,0.0010581349488347769,30.822608222955576,31.29032512655004,30.979293804201237,36.17101679926021,31.11044029124579,30.822608222955576,31.29032512655004,30.979293804201237,36.17101679926021,31.11044029124579
61,0.0006250309525057673,0.0007076304173097014,0.0005392589373514056,0.0001198237732751295,0.0005351174040697515,0.0006250309525057673,0.0007076304173097014,0.0005392589373514056,0.0001198237732751295,0.0005351174040697515,28.132542871092607,27.664261570183985,29.149609051473902,35.91953914189729,29.30978481140139,28.132542871092607,27.664261570183985,29.149609051473902,35.91953914189729,29.30978481140139
62,0.0007567820721305907,0.0017307789530605078,0.00028694054344668984,0.0001338295842288062,0.00015057354175951332,0.0007567820721305907,0.0017307789530605078,0.00028694054344668984,0.0001338295842288062,0.00015057354175951332,27.564288358266293,26.166079706544384,31.130937608596927,40.89928189932635,33.913600378667184,27.564288358266293,26.166079706544384,31.130937608596927,40.89928189932635,33.913600378667184
63,0.00012511394743341953,0.00017530174227431417,0.00010086860129376873,0.00011369361163815483,9.088827937375754e-05,0.00012511394743341953,0.00017530174227431417,0.00010086860129376873,0.00011369361163815483,9.088827937375754e-05,34.62120058343332,33.29552109861412,35.56179326912874,37.74967912382344,36.02438667470592,34.62120058343332,33.29552109861412,35.56179326912874,37.74967912382344,36.02438667470592
64,3.075797576457262e-05,3.646828918135725e-05,2.7768359359470196e-05,8.631384844193235e-06,2.5052282580872998e-05,3.075797576457262e-05,3.646828918135725e-05,2.7768359359470196e-05,8.631384844193235e-06,2.5052282580872998e-05,40.71918104384703,39.97543950317605,41.171147066350386,46.362286165190184,41.626527043346954,40.71918104384703,39.97543950317605,41.171147066350386,46.362286165190184,41.626527043346954
65,0.00034011583193205297,0.00034660621895454824,0.00031911840778775513,5.393878018367104e-05,0.0002585295296739787,0.00034011583193205297,0.00034660621895454824,0.00031911840778775513,5.393878018367104e-05,0.0002585295296739787,30.293935050759163,30.318664779534043,30.593266539740544,38.68326585772503,31.447982726608732,30.293935050759163,30.318664779534043,30.593266539740544,38.68326585772503,31.447982726608732
66,3.6439312680158764e-05,4.1875588067341596e-05,3.179961277055554e-05,7.890820597822312e-06,2.5285029551014304e-05,3.6439312680158764e-05,4.1875588067341596e-05,3.179961277055554e-05,7.890820597822312e-06,2.5285029551014304e-05,39.969961202330296,39.360852111489564,40.56920849631439,46.709551560260394,41.578164086575256,39.969961202330296,39.360852111489564,40.56920849631439,46.709551560260394,41.578164086575256
67,0.0005150302895344794,0.0004928726702928543,0.0004613822093233466,0.00010179167293244973,0.00046092967386357486,0.0005150302895344794,0.0004928726702928543,0.0004613822093233466,0.00010179167293244973,0.00046092967386357486,35.05352242282993,34.75574826634154,34.8108323826832,39.672508519573896,34.751539308576085,35.05352242282993,34.75574826634154,34.8108323826832,39.672508519573896,34.751539308576085
68,0.0002699237084016204,0.00027635585865937173,0.00023279472952708602,7.432723214151338e-05,0.00023231767409015447,0.0002699237084016204,0.00027635585865937173,0.00023279472952708602,7.432723214151338e-05,0.00023231767409015447,35.180884080997906,34.949676147117344,35.61836691621905,39.99729238590494,36.09604729063242,35.180884080997906,34.949676147117344,35.61836691621905,39.99729238590494,36.09604729063242
69,0.00038261772715486586,0.0004611000476870686,0.00032879464561119676,7.252837531268597e-05,0.00027294413303025067,0.00038261772715486586,0.0004611000476870686,0.00032879464561119676,7.252837531268597e-05,0.00027294413303025067,30.26788527581157,29.59549155401358,30.86555952892221,37.84614303218291,31.63861421248782,30.26788527581157,29.59549155401358,30.86555952892221,37.84614303218291,31.63861421248782
