slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
285,0.0001128287985920906,0.0001128287985920906,4.021601125714369e-05,4.021601125714369e-05,2.813295395753812e-05,2.813295395753812e-05,1.5769488527439535e-05,1.5769488527439535e-05,35.05358105348126,35.05358105348126,39.54943694687063,39.54943694687063,41.10822945090575,41.10822945090575,43.68115452938602,43.68115452938602
286,0.0006466539925895631,0.0006466539925895631,0.00019210622122045606,0.00019210622122045606,0.00012378177780192345,0.00012378177780192345,5.732981298933737e-05,5.732981298933737e-05,28.82172551558023,28.82172551558023,32.895873343130646,32.895873343130646,34.66951615567812,34.66951615567812,38.04708999779605,38.04708999779605
287,0.0003494326083455235,0.0003494326083455235,0.000138657123898156,0.000138657123898156,8.139963756548241e-05,8.139963756548241e-05,5.314714144333266e-05,5.314714144333266e-05,30.16794176392014,30.16794176392014,34.14965095368834,34.14965095368834,36.467190567600085,36.467190567600085,38.32765770533726,38.32765770533726
288,5.5809119658079e-05,5.5809119658079e-05,2.2633590560872108e-05,2.2633590560872108e-05,1.1589220775931608e-05,1.1589220775931608e-05,8.795648682280444e-06,8.795648682280444e-06,38.123053628941335,38.123053628941335,42.05653077198005,42.05653077198005,44.981909534244465,44.981909534244465,46.22439302668465,46.22439302668465
289,0.000348698697052896,0.000348698697052896,0.00014311479753814638,0.00014311479753814638,8.22000511107035e-05,8.22000511107035e-05,5.0073616876034066e-05,5.0073616876034066e-05,30.196526714555905,30.196526714555905,34.0128404689926,34.0128404689926,36.4231564722227,36.4231564722227,38.58745425538592,38.58745425538592
290,8.916796650737524e-05,8.916796650737524e-05,3.2401352655142546e-05,3.2401352655142546e-05,1.9613873519119807e-05,1.9613873519119807e-05,1.3481183486874215e-05,1.3481183486874215e-05,36.07481860108087,36.07481860108087,40.48796870607217,40.48796870607217,42.67147602558585,42.67147602558585,44.329788903772695,44.329788903772695
291,1.9485149095999077e-05,1.9485149095999077e-05,9.647139449953102e-06,9.647139449953102e-06,5.858322765561752e-06,5.858322765561752e-06,4.978791821486084e-06,4.978791821486084e-06,42.71237978461876,42.71237978461876,45.79106187688633,45.79106187688633,47.97001856574374,47.97001856574374,48.7413766799304,48.7413766799304
292,4.0721071854932234e-05,4.0721071854932234e-05,1.688759402895812e-05,1.688759402895812e-05,1.1512534001667518e-05,1.1512534001667518e-05,6.981966635066783e-06,6.981966635066783e-06,39.48386666970359,39.48386666970359,43.3188085942256,43.3188085942256,44.99462468304529,44.99462468304529,47.256996967429174,47.256996967429174
293,3.7727801100118086e-05,3.7727801100118086e-05,1.2942187822773121e-05,1.2942187822773121e-05,1.09686016003252e-05,1.09686016003252e-05,6.03766329732025e-06,6.03766329732025e-06,39.825727301547694,39.825727301547694,44.5201678792439,44.5201678792439,45.2131025742779,45.2131025742779,47.90572930321078,47.90572930321078
294,9.475472324993461e-05,9.475472324993461e-05,3.5696451959665865e-05,3.5696451959665865e-05,2.5773595552891493e-05,2.5773595552891493e-05,1.4121275853540283e-05,1.4121275853540283e-05,35.81084802332059,35.81084802332059,40.06484589216889,40.06484589216889,41.477401185023766,41.477401185023766,44.12062788011268,44.12062788011268
295,0.00014296374865807593,0.00014296374865807593,4.7255874960683286e-05,4.7255874960683286e-05,2.8642996767302975e-05,2.8642996767302975e-05,1.896871253848076e-05,1.896871253848076e-05,34.63290030695319,34.63290030695319,38.95028291918264,38.95028291918264,41.16841097150109,41.16841097150109,42.891857068689816,42.891857068689816
296,1.7583359294803813e-05,1.7583359294803813e-05,8.543699550500605e-06,8.543699550500605e-06,4.876205366599606e-06,4.876205366599606e-06,3.922230916941771e-06,3.922230916941771e-06,43.19635731285979,43.19635731285979,46.32233297524725,46.32233297524725,48.78261674791602,48.78261674791602,49.802071185528405,49.802071185528405
297,0.0002536411629989743,0.0002536411629989743,0.00010078844206873327,0.00010078844206873327,6.280648085521534e-05,6.280648085521534e-05,3.980989640695043e-05,3.980989640695043e-05,31.528695187490516,31.528695187490516,35.54056129553325,35.54056129553325,37.59835391902962,37.59835391902962,39.591397438908686,39.591397438908686
298,7.317378185689449e-05,7.317378185689449e-05,2.8433947591111064e-05,2.8433947591111064e-05,1.7995271264226176e-05,1.7995271264226176e-05,1.1155641914228909e-05,1.1155641914228909e-05,36.93535825512696,36.93535825512696,41.05180567579936,41.05180567579936,43.04318870590457,43.04318870590457,45.16343862717284,45.16343862717284
299,0.00030850799521431327,0.00030850799521431327,0.00013084358943160623,0.00013084358943160623,7.651443593204021e-05,7.651443593204021e-05,5.26419717061799e-05,5.26419717061799e-05,30.755016656021535,30.755016656021535,34.44391643045296,34.44391643045296,36.75517667259331,36.75517667259331,38.36966285918501,38.36966285918501
300,3.9814553019823506e-05,3.9814553019823506e-05,1.760437407938298e-05,1.760437407938298e-05,1.0765352271846496e-05,1.0765352271846496e-05,6.59810984871001e-06,6.59810984871001e-06,39.58235855567911,39.58235855567911,43.13671871471341,43.13671871471341,45.284879721323165,45.284879721323165,47.490385815924,47.490385815924
301,5.9084253734909e-05,5.9084253734909e-05,2.730821870500222e-05,2.730821870500222e-05,1.7075724827009253e-05,1.7075724827009253e-05,1.1478296073619276e-05,1.1478296073619276e-05,37.86229086145381,37.86229086145381,41.22484223060809,41.22484223060809,43.2658621931415,43.2658621931415,45.035566220964554,45.035566220964554
302,0.001542930956929922,0.001542930956929922,0.000506265030708164,0.000506265030708164,0.0003791293129324913,0.0003791293129324913,0.0002162724849767983,0.0002162724849767983,31.675370525786715,31.675370525786715,35.22140533096797,35.22140533096797,36.48915215427493,36.48915215427493,38.19389139021021,38.19389139021021
303,0.00027433549985289574,0.00027433549985289574,0.0001023381482809782,0.0001023381482809782,7.098673086147755e-05,7.098673086147755e-05,3.482040483504534e-05,3.482040483504534e-05,31.208490934419093,31.208490934419093,35.49120224647026,35.49120224647026,37.060687755809596,37.060687755809596,40.16555597803813,40.16555597803813
304,0.0003610679414123297,0.0003610679414123297,0.00012404657900333405,0.00012404657900333405,7.605300925206393e-05,7.605300925206393e-05,4.405295476317406e-05,4.405295476317406e-05,30.011311253277242,30.011311253277242,34.64106994895488,34.64106994895488,36.76182159282802,36.76182159282802,39.142986743385705,39.142986743385705
305,4.021457425551489e-05,4.021457425551489e-05,1.8246255422127433e-05,1.8246255422127433e-05,1.0600257155601867e-05,1.0600257155601867e-05,6.5907333919312805e-06,6.5907333919312805e-06,39.550432647856724,39.550432647856724,42.98573638755258,42.98573638755258,45.35855183180779,45.35855183180779,47.501375475785096,47.501375475785096
306,4.5503900764742866e-05,4.5503900764742866e-05,1.7371714420733042e-05,1.7371714420733042e-05,1.3507097719411831e-05,1.3507097719411831e-05,7.53797985453275e-06,7.53797985453275e-06,39.010631435678576,39.010631435678576,43.20909451259834,43.20909451259834,44.297499848084186,44.297499848084186,46.890548845886,46.890548845886
307,3.761496191145852e-05,3.761496191145852e-05,1.583672928973101e-05,1.583672928973101e-05,9.163212780549657e-06,9.163212780549657e-06,5.753601271862863e-06,5.753601271862863e-06,39.833660610635235,39.833660610635235,43.61672669366203,43.61672669366203,46.001509815087175,46.001509815087175,48.07539513914614,48.07539513914614
308,0.0009691405575722456,0.0009691405575722456,0.000404498161515221,0.000404498161515221,0.00024301417579408735,0.00024301417579408735,0.0001539178629172966,0.0001539178629172966,31.390406357067835,31.390406357067835,35.20362269292656,35.20362269292656,37.79091101065633,37.79091101065633,38.88858983971984,38.88858983971984
309,1.9847042494802736e-05,1.9847042494802736e-05,8.011414138309192e-06,8.011414138309192e-06,6.100180598878069e-06,6.100180598878069e-06,3.4872311971412273e-06,3.4872311971412273e-06,42.64009383976918,42.64009383976918,46.59377256894126,46.59377256894126,47.77504772610841,47.77504772610841,50.346333115523336,50.346333115523336
310,0.0005146839539520442,0.0005146839539520442,0.0002700423065107316,0.0002700423065107316,0.0001651523052714765,0.0001651523052714765,0.0001414325670339167,0.0001414325670339167,30.298256451478252,30.298256451478252,33.74712650389722,33.74712650389722,35.99218275633744,35.99218275633744,37.353388171374135,37.353388171374135
311,0.0006485172198154032,0.0006485172198154032,0.00025426640058867633,0.00025426640058867633,0.00013561546802520752,0.00013561546802520752,9.680887160357088e-05,9.680887160357088e-05,27.578710612415527,27.578710612415527,31.67840674179595,31.67840674179595,34.290309800429384,34.290309800429384,35.7185208937244,35.7185208937244
312,5.314729060046375e-05,5.314729060046375e-05,2.083847539324779e-05,2.083847539324779e-05,1.263384910998866e-05,1.263384910998866e-05,7.716988875472452e-06,7.716988875472452e-06,38.33308446782205,38.33308446782205,42.419307064218216,42.419307064218216,44.59922269412614,44.59922269412614,46.799941290425934,46.799941290425934
313,1.602499651198741e-05,1.602499651198741e-05,8.856626664055511e-06,8.856626664055511e-06,6.624110028496943e-06,6.624110028496943e-06,4.4740108933183365e-06,4.4740108933183365e-06,43.604091379313346,43.604091379313346,46.214900681194436,46.214900681194436,47.49464353863762,47.49464353863762,49.38259107325247,49.38259107325247
314,0.00016645362484268844,0.00016645362484268844,7.155795174185187e-05,7.155795174185187e-05,4.560499291983433e-05,4.560499291983433e-05,2.607643727969844e-05,2.607643727969844e-05,33.358071798326975,33.358071798326975,37.0277645570187,37.0277645570187,38.985891616125755,38.985891616125755,41.43494439825838,41.43494439825838
315,3.1563475204166025e-05,3.1563475204166025e-05,1.234263982041739e-05,1.234263982041739e-05,6.79398499414674e-06,6.79398499414674e-06,5.411765869212104e-06,5.411765869212104e-06,40.61378024481857,40.61378024481857,44.71894556244136,44.71894556244136,47.333293586307875,47.333293586307875,48.394946596975004,48.394946596975004
316,3.9160157029982656e-05,3.9160157029982656e-05,1.6989799405564554e-05,1.6989799405564554e-05,1.0950161595246755e-05,1.0950161595246755e-05,6.430926077882759e-06,6.430926077882759e-06,39.658642456737084,39.658642456737084,43.30768926931813,43.30768926931813,45.21561651764107,45.21561651764107,47.60819012542348,47.60819012542348
317,0.0003034851106349379,0.0003034851106349379,0.0001129503216361627,0.0001129503216361627,7.492314034607261e-05,7.492314034607261e-05,4.482211807044223e-05,4.482211807044223e-05,30.75135522307996,30.75135522307996,35.0422182706837,35.0422182706837,36.82562197995577,36.82562197995577,39.07080566409957,39.07080566409957
318,0.00010254308290313929,0.00010254308290313929,3.7545109080383554e-05,3.7545109080383554e-05,2.500109258107841e-05,2.500109258107841e-05,1.321389208897017e-05,1.321389208897017e-05,35.46477670113245,35.46477670113245,39.84276499898854,39.84276499898854,41.60811695643902,41.60811695643902,44.409044505239265,44.409044505239265
319,0.0002489962207619101,0.0002489962207619101,0.00010274154919898137,0.00010274154919898137,5.8805093431146815e-05,5.8805093431146815e-05,3.6393066693563014e-05,3.6393066693563014e-05,31.60759528291427,31.60759528291427,35.45559327713481,35.45559327713481,37.881904582985754,37.881904582985754,39.98097422150479,39.98097422150479
320,9.038025746122003e-05,9.038025746122003e-05,3.885189653374255e-05,3.885189653374255e-05,2.118869269907009e-05,2.118869269907009e-05,1.5589792383252643e-05,1.5589792383252643e-05,36.02231538439766,36.02231538439766,39.699198298575595,39.699198298575595,42.346001409408785,42.346001409408785,43.75801104457456,43.75801104457456
321,0.000247029063757509,0.000247029063757509,9.802658314583823e-05,9.802658314583823e-05,6.255943299038336e-05,6.255943299038336e-05,4.0293798519996926e-05,4.0293798519996926e-05,31.642024918016343,31.642024918016343,35.65786429045798,35.65786429045798,37.61075390962449,37.61075390962449,39.53189065950643,39.53189065950643
322,4.915896715829149e-05,4.915896715829149e-05,1.868610706878826e-05,1.868610706878826e-05,1.3172034414310474e-05,1.3172034414310474e-05,8.761371645960025e-06,8.761371645960025e-06,38.674755503232035,38.674755503232035,42.8912060598784,42.8912060598784,44.416442161596635,44.416442161596635,46.232089807040836,46.232089807040836
323,0.00027930623036809266,0.00027930623036809266,9.665841207606718e-05,9.665841207606718e-05,6.697872595395893e-05,6.697872595395893e-05,3.896973066730425e-05,3.896973066730425e-05,31.109184607039648,31.109184607039648,35.72098823972388,35.72098823972388,37.31300150926609,37.31300150926609,39.678152859692645,39.678152859692645
324,0.00039547018241137266,0.00039547018241137266,0.00014432979514822364,0.00014432979514822364,8.432350296061486e-05,8.432350296061486e-05,4.7802732296986505e-05,4.7802732296986505e-05,29.6161222471834,29.6161222471834,33.97474312857891,33.97474312857891,36.31295316159398,36.31295316159398,38.790148284121216,38.790148284121216
325,0.0001959206856554374,0.0001959206856554374,9.538683661958203e-05,9.538683661958203e-05,5.2911898819729686e-05,5.2911898819729686e-05,3.5749166272580624e-05,3.5749166272580624e-05,32.65048183643809,32.65048183643809,35.77957197312685,35.77957197312685,38.34170572102525,38.34170572102525,40.057495522683375,40.057495522683375
326,0.000262662855675444,0.000262662855675444,9.703003888716921e-05,9.703003888716921e-05,6.31981820333749e-05,6.31981820333749e-05,4.178919698460959e-05,4.178919698460959e-05,31.963960527568535,31.963960527568535,36.7921018024886,36.7921018024886,38.10971321557607,38.10971321557607,39.80844414034547,39.80844414034547
327,0.0005478134844452143,0.0005478134844452143,0.00018814855138771236,0.00018814855138771236,0.0001289235078729689,0.0001289235078729689,6.28832567599602e-05,6.28832567599602e-05,28.84970138386121,28.84970138386121,32.904834891537305,32.904834891537305,34.49316226397238,34.49316226397238,37.6391879037893,37.6391879037893
328,7.445578376064077e-05,7.445578376064077e-05,2.979274904646445e-05,2.979274904646445e-05,1.821677142288536e-05,1.821677142288536e-05,1.2872345905634575e-05,1.2872345905634575e-05,36.86404166112774,36.86404166112774,40.855999978479694,40.855999978479694,42.98985573050335,42.98985573050335,44.53197643988432,44.53197643988432
329,5.603787940344773e-05,5.603787940344773e-05,2.0319475879659876e-05,2.0319475879659876e-05,1.2644559319596738e-05,1.2644559319596738e-05,7.527086836489616e-06,7.527086836489616e-06,38.09577587039563,38.09577587039563,42.521419861844905,42.521419861844905,44.59297700452184,44.59297700452184,46.90599999888596,46.90599999888596
330,0.00015207235992420465,0.00015207235992420465,5.1992326916661114e-05,5.1992326916661114e-05,4.303750756662339e-05,4.303750756662339e-05,2.5439023374929093e-05,2.5439023374929093e-05,33.769643753983196,33.769643753983196,38.435730738381054,38.435730738381054,39.255513692996985,39.255513692996985,41.59366297337728,41.59366297337728
331,2.8374006433296017e-05,2.8374006433296017e-05,1.0973513781209476e-05,1.0973513781209476e-05,6.723557362420252e-06,6.723557362420252e-06,5.145447175891604e-06,5.145447175891604e-06,41.06093976520194,41.06093976520194,45.231527072098174,45.231527072098174,47.36102476604178,47.36102476604178,48.61348039246741,48.61348039246741
332,0.00036064398591406643,0.00036064398591406643,0.00013039748591836542,0.00013039748591836542,8.03998700575903e-05,8.03998700575903e-05,4.3455565901240334e-05,4.3455565901240334e-05,30.00047164278513,30.00047164278513,34.41929651095016,34.41929651095016,36.51732288510341,36.51732288510341,39.199772252962745,39.199772252962745
333,4.351836469140835e-05,4.351836469140835e-05,1.777939178282395e-05,1.777939178282395e-05,1.3041726560913958e-05,1.3041726560913958e-05,8.300832632812671e-06,8.300832632812671e-06,39.20155556236237,39.20155556236237,43.09917508670512,43.09917508670512,44.445853741600814,44.445853741600814,46.456970562313515,46.456970562313515
334,3.5921588278142735e-05,3.5921588278142735e-05,1.4792989531997591e-05,1.4792989531997591e-05,1.0876540727622341e-05,1.0876540727622341e-05,7.906428436399437e-06,7.906428436399437e-06,40.045423765640166,40.045423765640166,43.919768125357734,43.919768125357734,45.25697257317778,45.25697257317778,46.70144284873106,46.70144284873106
335,0.000264714501099661,0.000264714501099661,0.00010164320701733232,0.00010164320701733232,4.983000326319598e-05,4.983000326319598e-05,3.5193475923733786e-05,3.5193475923733786e-05,31.459555514606638,31.459555514606638,35.511004168477626,35.511004168477626,38.61679655021662,38.61679655021662,40.1645782837245,40.1645782837245
336,0.00029995449585840106,0.00029995449585840106,0.00012175906886113808,0.00012175906886113808,7.052577711874619e-05,7.052577711874619e-05,4.14001005992759e-05,4.14001005992759e-05,30.935348492697106,30.935348492697106,35.161845485177835,35.161845485177835,37.1007090339634,37.1007090339634,39.44785932176329,39.44785932176329
337,0.001049150712788105,0.001049150712788105,0.0003976675507146865,0.0003976675507146865,0.0003139420005027205,0.0003139420005027205,0.00016716713435016572,0.00016716713435016572,30.781292416697692,30.781292416697692,33.76889684306757,33.76889684306757,35.475091235902596,35.475091235902596,37.45939876375207,37.45939876375207
338,0.0002751456049736589,0.0002751456049736589,0.00011759332846850157,0.00011759332846850157,7.184834976214916e-05,7.184834976214916e-05,3.963312701671384e-05,3.963312701671384e-05,31.17656594946641,31.17656594946641,34.914404460447486,34.914404460447486,37.110181718948155,37.110181718948155,39.62076850655048,39.62076850655048
339,3.433905658312142e-05,3.433905658312142e-05,1.5498389984713867e-05,1.5498389984713867e-05,1.008375966193853e-05,1.008375966193853e-05,6.092707280913601e-06,6.092707280913601e-06,40.242887008166534,40.242887008166534,43.71018714171596,43.71018714171596,45.57195756220007,45.57195756220007,47.854900730562505,47.854900730562505
340,4.4478350901044905e-05,4.4478350901044905e-05,2.0032286556670442e-05,2.0032286556670442e-05,1.2620404959307052e-05,1.2620404959307052e-05,7.962933523231186e-06,7.962933523231186e-06,39.100162761697774,39.100162761697774,42.577926933220226,42.577926933220226,44.58893953015732,44.58893953015732,46.632971137338146,46.632971137338146
341,2.4213597498601303e-05,2.4213597498601303e-05,9.374763976666145e-06,9.374763976666145e-06,6.281433343247045e-06,6.281433343247045e-06,4.0512895793654025e-06,4.0512895793654025e-06,41.78496297960534,41.78496297960534,45.91843496102737,45.91843496102737,47.66634363043359,47.66634363043359,49.65630254867986,49.65630254867986
342,0.00037673916085623205,0.00037673916085623205,0.00014192459639161825,0.00014192459639161825,7.97364191384986e-05,7.97364191384986e-05,5.245505235507153e-05,5.245505235507153e-05,29.867018610755018,29.867018610755018,34.04971804528678,34.04971804528678,36.55745161102233,36.55745161102233,38.38826823240932,38.38826823240932
343,0.0004299721622373909,0.0004299721622373909,0.0001570114109199494,0.0001570114109199494,0.0001048246122081764,0.0001048246122081764,6.0329868574626744e-05,6.0329868574626744e-05,29.95087507441607,29.95087507441607,33.83002837996459,33.83002837996459,35.53351367061708,35.53351367061708,37.831272691508204,37.831272691508204
344,6.436418334487826e-05,6.436418334487826e-05,2.346080327697564e-05,2.346080327697564e-05,1.6474772564833984e-05,1.6474772564833984e-05,1.0170210771320853e-05,1.0170210771320853e-05,37.48816522604288,37.48816522604288,41.88549011493831,41.88549011493831,43.422640112305416,43.422640112305416,45.54989036457488,45.54989036457488
345,0.0003009241190738976,0.0003009241190738976,0.00012424516899045557,0.00012424516899045557,8.534898370271549e-05,8.534898370271549e-05,6.028505595168099e-05,6.028505595168099e-05,30.909006904328383,30.909006904328383,34.77923884188061,34.77923884188061,36.354176714360264,36.354176714360264,37.89366670702785,37.89366670702785
346,0.000246047624386847,0.000246047624386847,9.4741175416857e-05,9.4741175416857e-05,6.525976641569287e-05,6.525976641569287e-05,3.465998452156782e-05,3.465998452156782e-05,31.659637667031216,31.659637667031216,35.80730209848976,35.80730209848976,37.427013062950124,37.427013062950124,40.1909394192082,40.1909394192082
347,5.14745588588994e-05,5.14745588588994e-05,1.6480211343150586e-05,1.6480211343150586e-05,1.218675242853351e-05,1.218675242853351e-05,7.523604836023878e-06,7.523604836023878e-06,38.46787016309562,38.46787016309562,43.43698016070803,43.43698016070803,44.74505099754725,44.74505099754725,46.89354958328481,46.89354958328481
348,0.00021032475342508405,0.00021032475342508405,7.966082921484485e-05,7.966082921484485e-05,4.7629593609599397e-05,4.7629593609599397e-05,3.622375879785977e-05,3.622375879785977e-05,32.36086514724663,32.36086514724663,36.5833770279265,36.5833770279265,38.81420694803116,38.81420694803116,40.046997058274926,40.046997058274926
349,0.0001611556945135817,0.0001611556945135817,7.860201003495604e-05,7.860201003495604e-05,4.789926242665388e-05,4.789926242665388e-05,3.332932465127669e-05,3.332932465127669e-05,34.278372435699055,34.278372435699055,37.43575666190702,37.43575666190702,39.29720611150317,39.29720611150317,41.00619136310065,41.00619136310065
350,0.0005302997888065875,0.0005302997888065875,0.00023905365378595889,0.00023905365378595889,0.00015053062816150486,0.00015053062816150486,0.00011118411930510774,0.00011118411930510774,31.673833391407797,31.673833391407797,35.157584487908,35.157584487908,36.59087261717782,36.59087261717782,37.832770021472,37.832770021472
351,0.0005106716998852789,0.0005106716998852789,0.00017080173711292446,0.00017080173711292446,0.00010519476199988276,0.00010519476199988276,9.192807192448527e-05,9.192807192448527e-05,28.91968663066546,28.91968663066546,33.61092141056573,33.61092141056573,35.49147079288914,35.49147079288914,36.415327370112934,36.415327370112934
352,0.000555154460016638,0.000555154460016638,0.00021987441868986934,0.00021987441868986934,0.00011683631601044908,0.00011683631601044908,7.540264050476253e-05,7.540264050476253e-05,28.135933354068285,28.135933354068285,32.1473280047646,32.1473280047646,34.89625723764531,34.89625723764531,36.80876165732707,36.80876165732707
353,0.0011516209924593568,0.0011516209924593568,0.00043845007894560695,0.00043845007894560695,0.0003209187707398087,0.0003209187707398087,0.00016578887880314142,0.00016578887880314142,31.716562654774545,31.716562654774545,34.96137477531616,34.96137477531616,36.38008182278024,36.38008182278024,38.457385625075474,38.457385625075474
354,3.87370128009934e-05,3.87370128009934e-05,1.441958374925889e-05,1.441958374925889e-05,1.117202191380784e-05,1.117202191380784e-05,6.8941640165576246e-06,6.8941640165576246e-06,39.7209419886333,39.7209419886333,44.03281608918917,44.03281608918917,45.135806478680095,45.135806478680095,47.31131460470297,47.31131460470297
355,0.000383772945497185,0.000383772945497185,0.00011833248572656885,0.00011833248572656885,7.876307790866122e-05,7.876307790866122e-05,4.470094427233562e-05,4.470094427233562e-05,29.783030898669164,29.783030898669164,34.840497928256454,34.840497928256454,36.61025955082836,36.61025955082836,39.08798452884723,39.08798452884723
356,5.253687413642183e-05,5.253687413642183e-05,1.907187470351346e-05,1.907187470351346e-05,1.1402509699109942e-05,1.1402509699109942e-05,8.098136277112644e-06,8.098136277112644e-06,38.38531537090297,38.38531537090297,42.809720418483565,42.809720418483565,45.0398422268195,45.0398422268195,46.59145206823396,46.59145206823396
357,5.7089535403065383e-05,5.7089535403065383e-05,2.1137515432201326e-05,2.1137515432201326e-05,1.457093094359152e-05,1.457093094359152e-05,8.891476682038046e-06,8.891476682038046e-06,38.01039738447045,38.01039738447045,42.33982838318353,42.33982838318353,43.95731863711971,43.95731863711971,46.14692700319539,46.14692700319539
358,6.0480251704575494e-05,6.0480251704575494e-05,1.9892133423127234e-05,1.9892133423127234e-05,1.212401366501581e-05,1.212401366501581e-05,9.3932085292181e-06,9.3932085292181e-06,37.78439627078966,37.78439627078966,42.63518099553322,42.63518099553322,44.79998169050745,44.79998169050745,46.07871966123048,46.07871966123048
359,0.00028518823091872036,0.00028518823091872036,0.00010732161899795756,0.00010732161899795756,6.628952542087063e-05,6.628952542087063e-05,4.324135079514235e-05,4.324135079514235e-05,31.133380860299173,31.133380860299173,35.37249577538603,35.37249577538603,37.4528724626856,37.4528724626856,39.30650601425181,39.30650601425181
360,0.0003932011022698134,0.0003932011022698134,0.0001394144637743011,0.0001394144637743011,7.409284444293007e-05,7.409284444293007e-05,4.7070192522369325e-05,4.7070192522369325e-05,29.85116843593969,29.85116843593969,34.2461535395979,34.2461535395979,36.89422588510773,36.89422588510773,38.86498956336767,38.86498956336767
361,4.384255953482352e-05,4.384255953482352e-05,1.694161255727522e-05,1.694161255727522e-05,1.168648486782331e-05,1.168648486782331e-05,7.173322046583053e-06,7.173322046583053e-06,39.165275853057416,39.165275853057416,43.30299980598612,43.30299980598612,44.926517625968714,44.926517625968714,47.13080343037585,47.13080343037585
362,8.480058750137687e-05,8.480058750137687e-05,3.287542858743109e-05,3.287542858743109e-05,2.0245261111995205e-05,2.0245261111995205e-05,1.1798110790550709e-05,1.1798110790550709e-05,36.293903862070124,36.293903862070124,40.422766047148755,40.422766047148755,42.53518414781851,42.53518414781851,44.92344506121643,44.92344506121643
363,0.00015349446039181203,0.00015349446039181203,5.892893022974022e-05,5.892893022974022e-05,4.2322510125814006e-05,4.2322510125814006e-05,2.6120136681129225e-05,2.6120136681129225e-05,34.03035589170189,34.03035589170189,38.0996964661999,38.0996964661999,39.71951880700951,39.71951880700951,41.93282106223741,41.93282106223741
364,0.0002857153594959527,0.0002857153594959527,0.00012960027379449457,0.00012960027379449457,7.495689351344481e-05,7.495689351344481e-05,5.3921827202429995e-05,5.3921827202429995e-05,31.517762622425227,31.517762622425227,35.05808899040525,35.05808899040525,37.14560921090231,37.14560921090231,38.67678760359918,38.67678760359918
365,2.6396048269816674e-05,2.6396048269816674e-05,1.1391200132493395e-05,1.1391200132493395e-05,6.24718359176768e-06,6.24718359176768e-06,5.378657533583464e-06,5.378657533583464e-06,41.387255456271724,41.387255456271724,45.07648334296718,45.07648334296718,47.7004831307472,47.7004831307472,48.436731062602576,48.436731062602576
366,0.0006046310882084072,0.0006046310882084072,0.0002701056655496359,0.0002701056655496359,0.00014089752221480012,0.00014089752221480012,8.815118781058118e-05,8.815118781058118e-05,28.46615390486655,28.46615390486655,32.17301054814416,32.17301054814416,34.5517462302539,34.5517462302539,36.5839188325334,36.5839188325334
367,2.5259577540737155e-08,2.5259577540737155e-08,6.155693199616508e-08,6.155693199616508e-08,5.282988126964483e-07,5.282988126964483e-07,3.2927260917858803e-07,3.2927260917858803e-07,74.5599791778643,74.5599791778643,70.0688151196982,70.0688151196982,58.52576814975694,58.52576814975694,61.54826401804037,61.54826401804037
368,4.877457467955537e-05,4.877457467955537e-05,1.7194561223732308e-05,1.7194561223732308e-05,1.1556946446944494e-05,1.1556946446944494e-05,6.337899321806617e-06,6.337899321806617e-06,38.702903402069424,38.702903402069424,43.25316171672891,43.25316171672891,44.978528847335255,44.978528847335255,47.651774309611056,47.651774309611056
369,0.00029946197173558176,0.00029946197173558176,0.00011279789032414556,0.00011279789032414556,6.320753891486675e-05,6.320753891486675e-05,4.043671287945472e-05,4.043671287945472e-05,30.818277573645002,30.818277573645002,35.046322627771744,35.046322627771744,37.566186094928014,37.566186094928014,39.515533821338124,39.515533821338124
370,3.8572856283281e-05,3.8572856283281e-05,1.6653099010000005e-05,1.6653099010000005e-05,9.585638508724514e-06,9.585638508724514e-06,7.329083018703386e-06,7.329083018703386e-06,39.72328899193953,39.72328899193953,43.39123947863408,43.39123947863408,45.80236321971702,45.80236321971702,47.004713342474886,47.004713342474886
371,1.9647128283395432e-05,1.9647128283395432e-05,8.106014320219401e-06,8.106014320219401e-06,5.329097348294454e-06,5.329097348294454e-06,3.6818494209001074e-06,3.6818494209001074e-06,42.67034344421174,42.67034344421174,46.54590469316899,46.54590469316899,48.38360970169188,48.38360970169188,50.11306018638216,50.11306018638216
372,3.144315741110404e-08,3.144315741110404e-08,2.1150482609755272e-07,2.1150482609755272e-07,1.249998717867129e-07,1.249998717867129e-07,1.0621770343277603e-06,1.0621770343277603e-06,72.92251776425339,72.92251776425339,62.99245625714664,62.99245625714664,66.14466053062206,66.14466053062206,57.05753828175804,57.05753828175804
373,5.4449996241601184e-05,5.4449996241601184e-05,2.1496771296369843e-05,2.1496771296369843e-05,1.5443822121596895e-05,1.5443822121596895e-05,8.484373211103957e-06,8.484373211103957e-06,38.22576591399164,38.22576591399164,42.26898662263824,42.26898662263824,43.70590324752605,43.70590324752605,46.36378390425844,46.36378390425844
