slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
6753,0.00032099441159516573,0.00032099441159516573,0.00011702781921485439,0.00011702781921485439,6.839860725449398e-05,6.839860725449398e-05,4.625959991244599e-05,4.625959991244599e-05,30.58128633249497,30.58128633249497,34.93252953234206,34.93252953234206,37.291258477071466,37.291258477071466,38.95515323034812,38.95515323034812
6754,4.5698077883571386e-05,4.5698077883571386e-05,1.7756156012183055e-05,1.7756156012183055e-05,9.221657819580287e-06,9.221657819580287e-06,5.968463938188506e-06,5.968463938188506e-06,38.98659397383545,38.98659397383545,43.09643292214626,43.09643292214626,45.95420239016259,45.95420239016259,47.867070487846306,47.867070487846306
6755,1.832066300266888e-05,1.832066300266888e-05,8.097032150544692e-06,8.097032150544692e-06,6.297490926954197e-06,6.297490926954197e-06,3.280937107774662e-06,3.280937107774662e-06,43.00780175402463,43.00780175402463,46.57903722877768,46.57903722877768,47.68031241161884,47.68031241161884,50.73745167120215,50.73745167120215
6756,0.001540461671538651,0.001540461671538651,0.0006199231720529497,0.0006199231720529497,0.0004755223635584116,0.0004755223635584116,0.00025683268904685974,0.00025683268904685974,33.10373983708615,33.10373983708615,36.37959219440962,36.37959219440962,37.93097306351092,37.93097306351092,38.878950939642145,38.878950939642145
6757,3.4873144613811746e-05,3.4873144613811746e-05,1.652020182518754e-05,1.652020182518754e-05,8.622509085398633e-06,8.622509085398633e-06,4.909888957627118e-06,4.909888957627118e-06,40.16192231895948,40.16192231895948,43.42934344180789,43.42934344180789,46.26884639947839,46.26884639947839,48.78969868581204,48.78969868581204
6758,0.00034701693220995367,0.00034701693220995367,0.00011354714661138132,0.00011354714661138132,7.798623119015247e-05,7.798623119015247e-05,7.368273509200662e-05,7.368273509200662e-05,30.386908512713386,30.386908512713386,35.15037060252446,35.15037060252446,36.69009833176635,36.69009833176635,37.1624950607297,37.1624950607297
6759,0.00010554282926023006,0.00010554282926023006,3.973009734181687e-05,3.973009734181687e-05,2.5428773369640112e-05,2.5428773369640112e-05,1.66668451129226e-05,1.66668451129226e-05,35.336531458985604,35.336531458985604,39.58630411312335,39.58630411312335,41.52749959416195,41.52749959416195,43.373842709413324,43.373842709413324
6760,0.0001283559249714017,0.0001283559249714017,4.962387902196497e-05,4.962387902196497e-05,3.200918581569567e-05,3.200918581569567e-05,1.9380378944333643e-05,1.9380378944333643e-05,34.48938681813078,34.48938681813078,38.61925173552952,38.61925173552952,40.527044479913805,40.527044479913805,42.73853265821987,42.73853265821987
6761,0.00012872817751485854,0.00012872817751485854,5.3848736570216715e-05,5.3848736570216715e-05,3.574175207177177e-05,3.574175207177177e-05,2.211287574027665e-05,2.211287574027665e-05,34.48101115784648,34.48101115784648,38.27107050794804,38.27107050794804,40.05398439772639,40.05398439772639,42.158293158938775,42.158293158938775
6762,9.15091295610182e-05,9.15091295610182e-05,3.242423554183915e-05,3.242423554183915e-05,2.038160528172739e-05,2.038160528172739e-05,1.4916370673745405e-05,1.4916370673745405e-05,35.95735549874779,35.95735549874779,40.475179327727716,40.475179327727716,42.49530856164826,42.49530856164826,43.8700421423317,43.8700421423317
6763,0.00011418694339226931,0.00011418694339226931,4.505805191001855e-05,4.505805191001855e-05,2.825032061082311e-05,2.825032061082311e-05,1.749128568917513e-05,1.749128568917513e-05,35.00855711437797,35.00855711437797,39.05029892188769,39.05029892188769,41.08737931858183,41.08737931858183,43.19574520553924,43.19574520553924
6764,2.2597814677283168e-05,2.2597814677283168e-05,1.020802119455766e-05,1.020802119455766e-05,6.9902921495668124e-06,6.9902921495668124e-06,3.92890433431603e-06,3.92890433431603e-06,42.05950477165467,42.05950477165467,45.52261288466521,45.52261288466521,47.17009957436585,47.17009957436585,49.73761809303919,49.73761809303919
6765,0.00025919711333699524,0.00025919711333699524,9.056838462129235e-05,9.056838462129235e-05,5.7449393352726474e-05,5.7449393352726474e-05,4.385473584989086e-05,4.385473584989086e-05,32.164183525334465,32.164183525334465,36.790195596787086,36.790195596787086,38.580770014892195,38.580770014892195,40.27250613672532,40.27250613672532
6766,5.576101830229163e-05,5.576101830229163e-05,1.9704955775523558e-05,1.9704955775523558e-05,1.4566789104719646e-05,1.4566789104719646e-05,8.226863428717479e-06,8.226863428717479e-06,38.1240090754342,38.1240090754342,42.65233125759163,42.65233125759163,43.96542203953736,43.96542203953736,46.48653063958679,46.48653063958679
6767,2.526059716956297e-08,2.526059716956297e-08,6.425059950743162e-08,6.425059950743162e-08,5.932793456508989e-08,5.932793456508989e-08,4.727845066554437e-07,4.727845066554437e-07,74.33641603646817,74.33641603646817,69.85807212211024,69.85807212211024,69.71623655998583,69.71623655998583,61.24406617459864,61.24406617459864
